"game_id","game_date","away_team","home_team","away_score","home_score","winner","ck"
"634616","2021/04/05","KC","CLE","3","0","0","0"
"634587","2021/04/05","BAL","NYY","0","7","1","0"
"634558","2021/04/05","PIT","CIN","3","5","1","0"
"634562","2021/04/05","STL","MIA","4","1","0","0"
"634606","2021/04/05","NYM","PHI","3","5","1","0"
"634601","2021/04/05","TB","BOS","2","11","0","0"
"634566","2021/04/05","MIL","CHC","3","5","1","0"
"634552","2021/04/05","HOU","LAA","6","7","1","0"
"634600","2021/04/05","LAD","OAK","10","3","1","0"
"634591","2021/04/05","SF","SD","3","2","0","0"
"634551","2021/04/05","CWS","SEA","6","0","0","0"
"634595","2021/04/07","ATL","WSH","2","0","0","0"
"634603","2021/04/06","MIN","DET","3","4","1","0"
"634624","2021/04/06","ATL","WSH","5","6","1","0"
"634586","2021/04/06","HOU","LAA","4","2","0","0"
"634599","2021/04/06","BAL","NYY","2","7","1","0"
"634530","2021/04/06","PIT","CIN","1","14","1","0"
"634594","2021/04/06","STL","MIA","4","2","0","0"
"634608","2021/04/06","NYM","PHI","8","4","0","0"
"634590","2021/04/06","TB","BOS","5","6","1","0"
"634559","2021/04/06","MIL","CHC","4","0","0","0"
"634635","2021/04/06","TOR","TEX","4","7","1","0"
"634619","2021/04/06","ARI","COL","10","8","1","0"
"634628","2021/04/06","LAD","OAK","5","1","0","0"
"634529","2021/04/06","SF","SD","1","3","1","0"
"634609","2021/04/06","CWS","SEA","10","4","1","0"
"634527","2021/04/07","ATL","WSH","7","6","0","0"
"634570","2021/04/07","PIT","CIN","4","11","0","0"
"634589","2021/04/07","KC","CLE","2","4","1","0"
"634641","2021/04/07","TB","BOS","2","9","1","0"
"634598","2021/04/07","MIN","DET","3","2","0","0"
"634583","2021/04/07","TOR","TEX","1","2","1","0"
"634549","2021/04/07","MIL","CHC","4","2","0","0"
"634567","2021/04/07","LAD","OAK","3","4","1","0"
"634626","2021/04/07","NYM","PHI","2","8","1","0"
"634563","2021/04/07","SF","SD","3","2","0","0"
"634592","2021/04/07","CWS","SEA","4","8","1","0"
"634585","2021/04/07","STL","MIA","7","0","0","0"
"634539","2021/04/07","BAL","NYY","4","3","0","0"
"634542","2021/04/07","ARI","COL","0","8","1","0"
"634584","2021/04/08","MIA","NYM","2","3","1","0"
"634555","2021/04/08","CHC","PIT","4","2","0","0"
"634544","2021/04/08","BOS","BAL","7","3","0","0"
"634564","2021/04/08","ARI","COL","3","7","1","0"
"634550","2021/04/08","SEA","MIN","2","10","0","0"
"634565","2021/04/08","KC","CWS","0","6","1","0"
"634568","2021/04/08","MIL","STL","1","3","1","0"
"634545","2021/04/08","LAA","TOR","7","5","0","0"
"634546","2021/04/08","OAK","HOU","2","6","1","0"
"634499","2021/04/09","NYY","TB","5","10","0","0"
"634533","2021/04/09","WSH","LAD","0","1","1","0"
"634494","2021/04/09","COL","SF","1","3","1","0"
"634512","2021/04/09","LAA","TOR","7","1","0","0"
"634505","2021/04/09","DET","CLE","1","4","1","0"
"634534","2021/04/09","PHI","ATL","1","8","1","0"
"634537","2021/04/09","OAK","HOU","6","2","0","0"
"634540","2021/04/09","CIN","ARI","6","5","0","0"
"632201","2021/04/10","MIA","NYM","3","0","0","0"
"632217","2021/04/10","NYY","TB","0","4","1","0"
"632205","2021/04/10","SEA","MIN","4","3","0","0"
"632222","2021/04/10","MIL","STL","9","5","0","0"
"632202","2021/04/10","OAK","HOU","7","3","0","0"
"632169","2021/04/10","COL","SF","3","4","1","0"
"632218","2021/04/10","DET","CLE","3","11","0","0"
"632195","2021/04/10","CHC","PIT","2","8","1","0"
"634491","2021/04/10","BOS","BAL","6","4","0","0"
"632193","2021/04/10","SD","TEX","7","4","0","0"
"632227","2021/04/10","LAA","TOR","1","15","1","0"
"634524","2021/04/10","PHI","ATL","4","5","1","0"
"634484","2021/04/10","CIN","ARI","3","8","1","0"
"632191","2021/04/10","WSH","LAD","5","9","1","0"
"634656","2021/05/14","KC","CWS","6","2","0","0"
"632200","2021/04/11","BOS","BAL","14","9","1","0"
"632225","2021/04/11","CHC","PIT","1","7","1","0"
"632228","2021/04/11","DET","CLE","2","5","1","0"
"632192","2021/04/11","MIA","NYM","5","6","1","0"
"632232","2021/04/11","NYY","TB","8","4","0","0"
"632215","2021/04/11","SEA","MIN","8","6","0","0"
"632170","2021/04/11","KC","CWS","4","3","0","0"
"632196","2021/04/11","MIL","STL","9","3","0","0"
"632233","2021/04/11","SD","TEX","2","0","0","0"
"632188","2021/04/11","COL","SF","0","4","1","0"
"632209","2021/04/11","CIN","ARI","0","7","1","0"
"632214","2021/04/11","WSH","LAD","0","3","1","0"
"632207","2021/04/11","PHI","ATL","7","6","0","0"
"632208","2021/08/10","LAA","TOR","6","3","0","0"
"632198","2021/04/12","SD","PIT","6","2","0","0"
"632203","2021/04/12","NYY","TOR","3","1","0","0"
"632204","2021/04/12","TEX","TB","0","1","1","0"
"632219","2021/04/12","MIA","ATL","5","3","0","0"
"632221","2021/04/12","CHC","MIL","3","6","1","0"
"632230","2021/04/12","WSH","STL","5","2","0","0"
"632220","2021/04/12","DET","HOU","6","2","0","0"
"632197","2021/04/12","LAA","KC","10","3","1","0"
"632216","2021/04/12","CLE","CWS","3","4","1","0"
"632231","2021/04/12","OAK","ARI","9","5","0","0"
"634648","2021/04/12","CIN","SF","3","0","0","0"
"632223","2021/04/14","BOS","MIN","7","1","0","0"
"632224","2021/04/13","SEA","BAL","6","7","1","0"
"632226","2021/04/13","PHI","NYM","0","4","1","0"
"632190","2021/04/13","BOS","MIN","4","2","0","0"
"632206","2021/04/13","OAK","ARI","7","5","0","0"
"632213","2021/04/13","SEA","BAL","4","3","0","0"
"632189","2021/04/13","PHI","NYM","3","4","1","0"
"634535","2021/04/13","SD","PIT","4","8","1","0"
"634569","2021/04/13","NYY","TOR","3","7","1","0"
"634489","2021/04/13","TEX","TB","8","3","0","0"
"632211","2021/04/13","MIA","ATL","14","8","1","0"
"632194","2021/04/13","CHC","MIL","3","2","0","0"
"634502","2021/04/13","WSH","STL","3","14","0","0"
"632229","2021/04/13","DET","HOU","8","2","0","0"
"632210","2021/04/13","LAA","KC","2","3","1","0"
"632199","2021/04/13","CLE","CWS","2","0","0","0"
"634510","2021/04/13","CIN","SF","6","7","1","0"
"632212","2021/04/13","COL","LAD","0","7","1","0"
"634513","2021/04/14","NYY","TOR","4","5","1","0"
"634541","2021/04/14","WSH","STL","6","0","0","0"
"634553","2021/04/14","CHC","MIL","0","7","1","0"
"634495","2021/04/14","LAA","KC","1","6","1","0"
"634574","2021/04/14","BOS","MIN","3","2","0","0"
"634582","2021/04/14","CIN","SF","0","3","1","0"
"634523","2021/04/14","SD","PIT","1","5","1","0"
"634521","2021/04/14","DET","HOU","6","4","0","0"
"634496","2021/04/14","TEX","TB","5","1","0","0"
"634528","2021/04/14","PHI","NYM","1","5","1","0"
"634581","2021/04/14","MIA","ATL","6","5","0","0"
"634516","2021/04/14","CLE","CWS","0","8","1","0"
"634614","2021/04/14","COL","LAD","2","4","1","0"
"634472","2021/04/15","SEA","BAL","2","1","0","0"
"634579","2021/04/15","MIA","ATL","6","7","1","0"
"634621","2021/04/15","SD","PIT","8","3","0","0"
"634571","2021/04/15","SEA","BAL","4","2","0","0"
"634554","2021/04/15","BOS","MIN","3","4","1","0"
"634501","2021/04/15","CLE","CWS","4","2","0","0"
"634481","2021/04/15","ARI","WSH","11","6","1","0"
"634522","2021/04/15","TEX","TB","6","4","0","0"
"634475","2021/04/15","TOR","KC","5","7","1","0"
"634632","2021/04/15","DET","OAK","4","8","1","0"
"634547","2021/04/15","COL","LAD","5","7","1","0"
"634515","2021/06/25","PHI","NYM","2","1","0","0"
"634548","2021/04/16","ATL","CHC","5","2","0","0"
"634469","2021/04/16","ARI","WSH","0","1","1","0"
"634474","2021/04/16","STL","PHI","2","9","1","0"
"634464","2021/04/16","TB","NYY","8","2","0","0"
"634482","2021/04/16","CLE","CIN","3","10","0","0"
"634519","2021/04/16","SF","MIA","1","4","1","0"
"634463","2021/04/16","BAL","TEX","5","2","0","0"
"634483","2021/04/16","PIT","MIL","6","1","0","0"
"634526","2021/04/16","MIN","LAA","3","10","0","0"
"634525","2021/04/16","DET","OAK","0","3","1","0"
"634531","2021/04/16","LAD","SD","11","6","1","0"
"634517","2021/04/16","HOU","SEA","5","6","1","0"
"634518","2021/04/18","CWS","BOS","5","1","0","0"
"634520","2021/04/17","TOR","KC","2","3","1","0"
"634561","2021/04/17","NYM","COL","2","7","1","0"
"634507","2021/04/17","ARI","WSH","2","6","1","0"
"634500","2021/04/17","TB","NYY","6","3","0","0"
"634477","2021/04/17","TOR","KC","5","1","0","0"
"634462","2021/04/17","ATL","CHC","4","13","0","0"
"634470","2021/04/17","STL","PHI","9","4","0","0"
"634471","2021/04/17","CWS","BOS","4","7","1","0"
"634479","2021/04/17","DET","OAK","0","7","1","0"
"634460","2021/04/17","CLE","CIN","2","3","1","0"
"634485","2021/04/17","NYM","COL","4","3","0","0"
"634450","2021/04/17","SF","MIA","6","7","1","0"
"634543","2021/04/17","BAL","TEX","6","1","0","0"
"634473","2021/04/17","PIT","MIL","1","7","1","0"
"634449","2021/04/17","LAD","SD","2","0","0","0"
"634447","2021/04/17","HOU","SEA","1","0","0","0"
"634465","2021/05/20","MIN","LAA","1","7","1","0"
"634493","2021/04/18","ARI","WSH","5","2","0","0"
"634498","2021/04/18","STL","PHI","0","2","1","0"
"634458","2021/04/18","TB","NYY","4","2","0","0"
"634487","2021/04/18","CLE","CIN","6","3","0","0"
"634532","2021/04/18","CWS","BOS","3","2","0","0"
"634425","2021/04/18","SF","MIA","1","0","0","0"
"634442","2021/04/18","TOR","KC","0","2","1","0"
"634455","2021/04/18","PIT","MIL","6","5","0","0"
"634511","2021/04/18","BAL","TEX","0","1","1","0"
"634468","2021/04/18","NYM","COL","2","1","0","0"
"634480","2021/04/18","DET","OAK","2","3","1","0"
"634419","2021/04/22","NYM","CHC","3","4","1","0"
"634488","2021/04/18","LAD","SD","2","5","1","0"
"634538","2021/04/18","HOU","SEA","2","7","1","0"
"634506","2021/04/18","ATL","CHC","13","4","1","0"
"634441","2021/05/20","MIN","LAA","6","3","0","0"
"634445","2021/04/19","CWS","BOS","4","11","0","0"
"634431","2021/04/19","STL","WSH","12","5","1","0"
"634457","2021/04/19","SF","PHI","2","0","0","0"
"634396","2021/04/19","TB","KC","4","1","0","0"
"634536","2021/04/19","TEX","LAA","6","4","0","0"
"634421","2021/04/19","LAD","SEA","3","4","1","0"
"634399","2021/04/19","MIL","SD","3","1","0","0"
"634466","2021/04/20","MIN","OAK","0","1","1","0"
"634417","2021/04/20","LAD","SEA","1","0","0","0"
"634397","2021/04/20","CWS","CLE","8","5","0","0"
"634490","2021/04/20","MIN","OAK","0","7","1","0"
"634422","2021/04/20","ATL","NYY","1","3","1","0"
"634408","2021/04/20","ARI","CIN","5","4","0","0"
"634427","2021/04/20","BAL","MIA","7","5","0","0"
"634509","2021/04/20","STL","WSH","2","3","1","0"
"634439","2021/04/20","SF","PHI","10","7","1","0"
"634409","2021/04/20","TOR","BOS","2","4","1","0"
"634411","2021/04/20","NYM","CHC","1","3","1","0"
"634407","2021/04/20","TB","KC","14","7","1","0"
"634406","2021/04/20","HOU","COL","2","6","1","0"
"634398","2021/04/20","TEX","LAA","2","6","1","0"
"634392","2021/04/20","MIL","SD","6","0","0","0"
"634390","2021/04/21","PIT","DET","3","2","0","0"
"634428","2021/04/21","SF","PHI","5","6","1","0"
"634497","2021/04/21","BAL","MIA","0","3","1","0"
"634423","2021/04/21","PIT","DET","2","5","1","0"
"634424","2021/04/21","HOU","COL","3","6","1","0"
"634440","2021/04/21","MIN","OAK","12","13","1","0"
"634405","2021/04/21","STL","WSH","0","1","1","0"
"634430","2021/04/21","TEX","LAA","7","4","0","0"
"634476","2021/04/21","MIL","SD","4","2","0","0"
"634504","2021/04/21","ATL","NYY","4","1","0","0"
"634444","2021/04/21","ARI","CIN","8","5","0","0"
"634459","2021/04/21","TOR","BOS","6","3","0","0"
"634453","2021/04/21","NYM","CHC","4","16","0","0"
"634446","2021/04/21","TB","KC","8","9","1","0"
"634452","2021/05/31","CWS","CLE","1","3","1","0"
"634514","2021/04/22","ARI","CIN","14","11","0","0"
"634492","2021/04/22","PIT","DET","4","2","0","0"
"634436","2021/04/22","NYY","CLE","6","3","0","0"
"634508","2021/04/22","SEA","BOS","7","3","0","0"
"634438","2021/04/22","LAA","HOU","2","8","1","0"
"634432","2021/04/22","MIA","SF","0","3","1","0"
"634420","2021/04/22","SD","LAD","3","2","0","0"
"634426","2021/04/23","MIL","CHC","2","15","0","0"
"634389","2021/04/23","OAK","BAL","3","1","0","0"
"634401","2021/04/23","PHI","COL","4","5","1","0"
"634412","2021/04/23","KC","DET","6","2","0","0"
"634429","2021/04/23","WSH","NYM","0","6","1","0"
"634386","2021/04/23","SEA","BOS","5","6","1","0"
"634413","2021/04/23","TOR","TB","5","3","0","0"
"634437","2021/04/23","NYY","CLE","5","3","0","0"
"634318","2021/04/27","PHI","STL","2","5","1","0"
"634415","2021/04/23","ARI","ATL","4","5","1","0"
"634383","2021/04/23","LAA","HOU","4","5","1","0"
"634434","2021/04/23","PIT","MIN","0","2","1","0"
"634435","2021/04/23","TEX","CWS","7","9","1","0"
"634378","2021/04/23","CIN","STL","4","5","1","0"
"634369","2021/04/23","MIA","SF","3","5","1","0"
"634370","2021/04/23","SD","LAD","6","1","0","0"
"634375","2021/04/24","KC","DET","2","1","0","0"
"634373","2021/04/24","SEA","BOS","8","2","0","0"
"634467","2021/04/24","PIT","MIN","6","2","0","0"
"634395","2021/04/24","CIN","STL","0","2","1","0"
"634416","2021/04/24","MIL","CHC","4","3","0","0"
"634443","2021/04/24","WSH","NYM","7","1","0","0"
"634366","2021/04/24","LAA","HOU","2","16","0","0"
"634358","2021/04/24","TOR","TB","3","5","1","0"
"634486","2021/04/24","NYY","CLE","2","1","0","0"
"634367","2021/04/24","OAK","BAL","7","2","0","0"
"634384","2021/04/24","TEX","CWS","1","2","1","0"
"634418","2021/04/24","PHI","COL","7","5","0","0"
"634503","2021/04/24","MIA","SF","5","2","0","0"
"634361","2021/04/24","SD","LAD","4","5","1","0"
"634380","2021/04/25","ARI","ATL","7","0","0","0"
"634454","2021/04/25","OAK","BAL","1","8","1","0"
"634448","2021/04/25","KC","DET","4","0","0","0"
"634344","2021/04/25","WSH","NYM","0","4","1","0"
"634355","2021/04/25","SEA","BOS","3","5","1","0"
"634376","2021/04/25","TOR","TB","1","0","0","0"
"634372","2021/04/25","NYY","CLE","3","7","1","0"
"634404","2021/04/25","ARI","ATL","5","0","0","0"
"634403","2021/04/25","LAA","HOU","4","2","0","0"
"634349","2021/04/25","PIT","MIN","6","2","0","0"
"634393","2021/04/25","TEX","CWS","4","8","1","0"
"634456","2021/04/25","CIN","STL","2","5","1","0"
"634400","2021/04/25","MIL","CHC","6","0","0","0"
"634388","2021/04/25","PHI","COL","2","12","0","0"
"634342","2021/04/25","MIA","SF","3","4","1","0"
"634356","2021/04/25","SD","LAD","8","7","0","0"
"634451","2021/04/26","KC","DET","3","2","0","0"
"634394","2021/04/26","MIN","CLE","3","5","1","0"
"634433","2021/04/26","NYY","BAL","2","4","1","0"
"634343","2021/04/26","OAK","TB","2","1","0","0"
"634402","2021/04/26","CHC","ATL","7","8","1","0"
"634461","2021/04/26","MIA","MIL","8","0","0","0"
"634345","2021/04/26","PHI","STL","2","1","0","0"
"634377","2021/04/26","LAA","TEX","9","4","0","0"
"634382","2021/04/26","SEA","HOU","2","5","1","0"
"634374","2021/04/26","COL","SF","0","12","1","0"
"634363","2021/04/26","CIN","LAD","5","3","0","0"
"634339","2021/04/27","MIN","CLE","4","7","1","0"
"634331","2021/04/27","KC","PIT","1","2","1","0"
"634387","2021/04/27","NYY","BAL","5","1","0","0"
"634335","2021/04/27","WSH","TOR","5","9","1","0"
"634410","2021/04/27","BOS","NYM","2","1","0","0"
"634368","2021/04/27","OAK","TB","3","4","1","0"
"634351","2021/04/27","CHC","ATL","0","5","1","0"
"634320","2021/04/27","MIA","MIL","4","5","1","0"
"634359","2021/04/27","LAA","TEX","1","6","1","0"
"634333","2021/04/27","SEA","HOU","0","2","1","0"
"634332","2021/04/27","DET","CWS","5","2","0","0"
"634364","2021/04/27","SD","ARI","1","5","1","0"
"634354","2021/04/27","COL","SF","7","5","0","0"
"634379","2021/04/27","CIN","LAD","6","5","0","0"
"634371","2021/04/28","MIN","CLE","10","2","1","0"
"634317","2021/04/28","MIA","MIL","6","2","0","0"
"634365","2021/04/28","CIN","LAD","0","8","1","0"
"634315","2021/04/28","KC","PIT","9","6","0","0"
"634310","2021/04/28","BOS","NYM","1","0","0","0"
"634362","2021/04/28","NYY","BAL","7","0","0","0"
"634348","2021/04/28","WSH","TOR","8","2","0","0"
"634308","2021/04/28","OAK","TB","0","2","1","0"
"634414","2021/04/28","CHC","ATL","0","10","1","0"
"634314","2021/04/28","PHI","STL","5","3","0","0"
"634350","2021/04/28","LAA","TEX","4","3","0","0"
"634360","2021/04/28","SEA","HOU","5","7","1","0"
"634322","2021/04/28","SD","ARI","12","3","1","0"
"634309","2021/04/28","COL","SF","3","7","1","0"
"634357","2021/04/29","DET","CWS","0","11","1","0"
"634300","2021/04/29","NYY","BAL","3","4","1","0"
"634296","2021/04/29","OAK","TB","3","2","0","0"
"634352","2021/04/29","PHI","STL","3","4","1","0"
"634353","2021/04/29","SEA","HOU","1","0","0","0"
"634330","2021/04/29","DET","CWS","1","3","1","0"
"634347","2021/04/29","CHC","ATL","9","3","0","0"
"634346","2021/04/29","LAD","MIL","1","2","1","0"
"634289","2021/04/29","BOS","TEX","1","4","1","0"
"634385","2021/04/29","COL","ARI","3","5","1","0"
"634325","2021/04/30","STL","PIT","7","3","0","0"
"634336","2021/04/30","NYM","PHI","1","2","1","0"
"634274","2021/04/30","MIA","WSH","1","2","1","0"
"634327","2021/04/30","DET","NYY","0","10","1","0"
"634305","2021/04/30","CHC","CIN","6","8","1","0"
"634275","2021/04/30","HOU","TB","9","2","0","0"
"634280","2021/04/30","ATL","TOR","5","13","0","0"
"634337","2021/04/30","BOS","TEX","6","1","0","0"
"634391","2021/04/30","KC","MIN","1","9","1","0"
"634288","2021/04/30","CLE","CWS","5","3","0","0"
"634290","2021/04/30","LAD","MIL","1","3","1","0"
"634328","2021/04/30","COL","ARI","2","7","1","0"
"634381","2021/04/30","BAL","OAK","3","2","0","0"
"634287","2021/04/30","LAA","SEA","4","7","1","0"
"634303","2021/04/30","SF","SD","2","3","1","0"
"634304","2021/05/01","MIA","WSH","2","7","1","0"
"634295","2021/05/01","DET","NYY","4","6","1","0"
"634329","2021/05/01","KC","MIN","11","3","1","0"
"634326","2021/05/01","CLE","CWS","3","7","1","0"
"634319","2021/05/01","BAL","OAK","8","4","0","0"
"634273","2021/05/01","CHC","CIN","3","2","0","0"
"634307","2021/05/01","HOU","TB","3","1","0","0"
"634276","2021/05/01","NYM","PHI","5","4","0","0"
"634284","2021/05/01","STL","PIT","12","5","1","0"
"634271","2021/05/01","BOS","TEX","6","8","1","0"
"634338","2021/05/01","LAD","MIL","5","6","1","0"
"634312","2021/05/01","ATL","TOR","5","6","1","0"
"634286","2021/05/01","COL","ARI","14","6","1","0"
"634316","2021/05/01","SF","SD","2","6","1","0"
"634272","2021/05/01","LAA","SEA","10","5","1","0"
"634260","2021/05/02","STL","PIT","3","0","0","0"
"634259","2021/05/02","MIA","WSH","1","3","1","0"
"634311","2021/05/02","DET","NYY","0","2","1","0"
"634256","2021/05/02","ATL","TOR","2","7","1","0"
"634298","2021/05/02","CHC","CIN","12","13","1","0"
"634323","2021/05/02","HOU","TB","4","5","1","0"
"634341","2021/05/02","KC","MIN","4","13","0","0"
"634302","2021/05/02","CLE","CWS","5","0","0","0"
"634282","2021/05/02","LAD","MIL","16","4","1","0"
"634268","2021/05/02","BOS","TEX","3","5","1","0"
"634306","2021/05/02","BAL","OAK","5","7","1","0"
"634299","2021/05/02","COL","ARI","4","8","1","0"
"634340","2021/05/02","LAA","SEA","0","2","1","0"
"634301","2021/05/02","SF","SD","7","1","0","0"
"634257","2021/05/02","NYM","PHI","8","7","0","0"
"634244","2021/05/03","MIL","PHI","3","4","1","0"
"634285","2021/05/03","TEX","MIN","5","6","1","0"
"634292","2021/05/03","NYM","STL","5","6","1","0"
"634258","2021/05/03","CLE","KC","8","6","0","0"
"634334","2021/05/03","TB","LAA","7","3","0","0"
"634293","2021/05/03","TOR","OAK","4","5","1","0"
"634243","2021/05/03","PIT","SD","0","2","1","0"
"634242","2021/05/03","BAL","SEA","5","3","0","0"
"634264","2021/05/04","LAD","CHC","1","7","1","0"
"634254","2021/05/04","SF","COL","6","8","1","0"
"634321","2021/05/04","LAD","CHC","3","4","1","0"
"634246","2021/05/04","SF","COL","12","4","1","0"
"634251","2021/05/04","CWS","CIN","9","0","0","0"
"634245","2021/05/04","ARI","MIA","3","9","1","0"
"634297","2021/05/04","ATL","WSH","6","1","0","0"
"634269","2021/05/04","HOU","NYY","3","7","1","0"
"634324","2021/05/04","MIL","PHI","5","6","1","0"
"634241","2021/05/04","DET","BOS","7","11","0","0"
"634229","2021/05/04","TEX","MIN","6","3","0","0"
"634277","2021/05/04","CLE","KC","7","3","0","0"
"634270","2021/05/05","CWS","CIN","0","1","1","0"
"634267","2021/05/04","TB","LAA","8","3","0","0"
"634278","2021/05/04","TOR","OAK","1","4","1","0"
"634313","2021/05/04","PIT","SD","2","1","0","0"
"634265","2021/05/04","BAL","SEA","2","5","1","0"
"634239","2021/05/05","NYM","STL","7","2","0","0"
"634225","2021/05/05","SF","COL","5","6","1","0"
"634220","2021/05/05","BAL","SEA","6","0","0","0"
"634250","2021/05/05","NYM","STL","1","4","1","0"
"634249","2021/05/05","ARI","MIA","0","8","1","0"
"634266","2021/05/05","ATL","WSH","5","3","0","0"
"634217","2021/05/05","HOU","NYY","3","6","1","0"
"634294","2021/05/05","MIL","PHI","4","5","1","0"
"634228","2021/05/05","DET","BOS","6","5","0","0"
"634230","2021/05/05","LAD","CHC","5","6","1","0"
"634279","2021/05/05","TEX","MIN","3","1","0","0"
"634226","2021/05/05","CLE","KC","5","4","0","0"
"634227","2021/05/05","PIT","SD","2","4","1","0"
"634281","2021/05/05","TB","LAA","3","1","0","0"
"634248","2021/05/05","TOR","OAK","9","4","0","0"
"634224","2021/05/06","HOU","NYY","7","4","0","0"
"634283","2021/05/06","MIL","PHI","0","2","1","0"
"634255","2021/05/06","DET","BOS","9","12","0","0"
"634261","2021/05/06","TEX","MIN","4","3","0","0"
"634223","2021/05/06","NYM","STL","4","1","0","0"
"634233","2021/05/06","CLE","KC","4","0","0","0"
"634231","2021/05/06","TOR","OAK","10","4","1","0"
"634232","2021/05/06","ATL","WSH","3","2","0","0"
"634291","2021/05/06","ARI","MIA","1","3","1","0"
"634247","2021/05/06","TB","LAA","8","3","0","0"
"634216","2021/05/07","PIT","CHC","2","3","1","0"
"634209","2021/05/07","BOS","BAL","6","2","0","0"
"634234","2021/05/07","WSH","NYY","11","4","1","0"
"634203","2021/05/07","CIN","CLE","3","0","0","0"
"634252","2021/05/07","ARI","NYM","4","5","1","0"
"634204","2021/05/07","MIN","DET","7","3","0","0"
"634195","2021/05/07","MIL","MIA","1","6","1","0"
"634219","2021/05/07","PHI","ATL","12","2","1","0"
"634253","2021/05/07","SEA","TEX","5","4","0","0"
"634201","2021/05/07","TOR","HOU","4","10","0","0"
"634235","2021/05/07","CWS","KC","3","0","0","0"
"634200","2021/05/07","COL","STL","0","5","1","0"
"634213","2021/05/07","LAD","LAA","2","9","1","0"
"634263","2021/05/07","TB","OAK","1","2","1","0"
"634240","2021/05/07","SD","SF","4","5","1","0"
"634221","2021/05/08","WSH","NYY","3","4","1","0"
"634187","2021/05/08","CIN","CLE","2","9","1","0"
"634165","2021/05/08","COL","STL","8","9","1","0"
"634212","2021/05/08","PIT","CHC","2","3","1","0"
"634178","2021/05/08","SD","SF","1","7","1","0"
"634236","2021/05/08","TB","OAK","3","6","1","0"
"634214","2021/05/08","MIN","DET","3","7","1","0"
"634215","2021/05/08","MIL","MIA","6","2","0","0"
"634196","2021/05/08","BOS","BAL","11","6","1","0"
"634171","2021/05/08","SEA","TEX","8","9","1","0"
"634190","2021/05/08","ARI","NYM","2","4","1","0"
"634193","2021/05/08","TOR","HOU","8","4","0","0"
"634197","2021/05/08","CWS","KC","9","1","0","0"
"634199","2021/05/08","PHI","ATL","7","8","1","0"
"634262","2021/05/08","LAD","LAA","14","11","0","0"
"634177","2021/05/09","BOS","BAL","4","3","0","0"
"634218","2021/05/09","WSH","NYY","2","3","1","0"
"634184","2021/05/09","ARI","NYM","2","4","1","0"
"634207","2021/05/09","MIL","MIA","2","1","0","0"
"634192","2021/05/09","TOR","HOU","4","7","1","0"
"634167","2021/05/09","CWS","KC","9","3","0","0"
"634194","2021/05/09","COL","STL","0","2","1","0"
"634237","2021/05/09","PIT","CHC","6","5","0","0"
"634182","2021/05/09","SEA","TEX","2","10","0","0"
"634185","2021/05/09","SD","SF","11","1","0","0"
"634205","2021/05/09","LAD","LAA","1","2","1","0"
"634211","2021/05/09","TB","OAK","4","3","0","0"
"634181","2021/05/10","LAA","HOU","5","4","0","0"
"634175","2021/05/09","PHI","ATL","1","6","1","0"
"634173","2021/08/09","CIN","CLE","3","9","1","0"
"634222","2021/07/17","MIN","DET","0","1","1","0"
"634152","2021/05/10","CIN","PIT","14","1","0","0"
"634176","2021/05/10","BOS","BAL","1","4","1","0"
"634157","2021/05/10","MIA","ARI","2","5","1","0"
"634153","2021/05/10","TEX","SF","1","3","1","0"
"634155","2021/05/12","SD","COL","2","3","1","0"
"634164","2021/05/11","TEX","SF","2","4","1","0"
"634189","2021/05/11","CHC","CLE","2","3","1","0"
"634174","2021/05/11","CIN","PIT","2","7","1","0"
"634144","2021/05/11","PHI","WSH","6","2","0","0"
"634179","2021/05/11","KC","DET","7","8","1","0"
"634170","2021/05/11","BAL","NYM","2","3","1","0"
"634202","2021/05/11","OAK","BOS","3","2","0","0"
"634169","2021/05/11","NYY","TB","3","1","0","0"
"634163","2021/05/11","TOR","ATL","5","3","0","0"
"634159","2021/05/11","STL","MIL","6","1","0","0"
"634156","2021/05/11","LAA","HOU","1","5","1","0"
"634147","2021/05/11","MIN","CWS","3","9","1","0"
"634149","2021/05/11","SD","COL","8","1","0","0"
"634180","2021/05/11","MIA","ARI","3","11","0","0"
"634142","2021/05/11","SEA","LAD","4","6","1","0"
"634128","2021/05/12","BAL","NYM","1","7","1","0"
"634137","2021/05/12","CIN","PIT","5","1","0","0"
"634129","2021/05/12","CHC","CLE","1","2","1","0"
"634208","2021/05/12","SD","COL","5","3","0","0"
"634151","2021/05/12","PHI","WSH","5","2","0","0"
"634186","2021/05/12","KC","DET","2","4","1","0"
"634154","2021/05/12","OAK","BOS","4","1","0","0"
"634210","2021/05/12","NYY","TB","1","0","0","0"
"634115","2021/05/18","DET","SEA","5","0","0","0"
"634238","2021/05/12","TOR","ATL","4","1","0","0"
"634198","2021/05/12","STL","MIL","1","4","1","0"
"634172","2021/05/12","LAA","HOU","1","9","1","0"
"634160","2021/05/12","MIN","CWS","8","13","0","0"
"634183","2021/05/12","MIA","ARI","3","2","0","0"
"634140","2021/05/12","SEA","LAD","1","7","1","0"
"634114","2021/05/13","TOR","ATL","8","4","0","0"
"634103","2021/05/13","PHI","WSH","1","5","1","0"
"634117","2021/05/13","KC","DET","3","4","1","0"
"634158","2021/05/13","STL","MIL","2","0","0","0"
"634125","2021/05/13","MIN","CWS","2","4","1","0"
"634113","2021/05/13","SF","PIT","3","1","0","0"
