,game_id,game_date,away_team,home_team,away_open_ml,away_close_ml,home_open_ml,home_close_ml,away_prob,home_prob,winner,away_decimal_ml,home_decimal_ml,away_value,home_value,bet_team,bet_size,profit,bankroll
105,663136,2022-04-15,SF,CLE,-160,-150,135,140,0.38398273556477724,0.6160172644352228,0,1.6666666666666665,2.4,-0.3600287740587047,0.4784414346445345,home,24.4291848423387,-24.4291848423387,1046.9688253504662
106,661528,2022-04-15,TB,CWS,115,120,-135,-130,0.5380291572044347,0.4619708427955653,1,2.2,1.7692307692307692,0.18366414584975632,-0.18266697043861535,away,17.17250885822601,-17.17250885822601,1029.7963164922403
107,662014,2022-04-15,LAA,TEX,-120,-114,100,104,0.4479141228823533,0.5520858771176467,0,1.8771929824561404,2.04,-0.15917875178224894,0.12625518931999924,home,17.121400282914358,-17.121400282914358,1012.6749162093259
108,662701,2022-04-15,DET,KC,115,116,-135,-126,0.46084048708086556,0.5391595129191344,0,2.16,1.7936507936507935,-0.004584547905330361,-0.03293611174821931,no bet,0.0,0.0,1012.6749162093259
109,661267,2022-04-15,STL,MIL,125,139,-145,-149,0.4798064837748598,0.5201935162251402,0,2.3899999999999997,1.6711409395973154,0.1467374962219148,-0.1306833185230879,no bet,0.0,0.0,1012.6749162093259
110,662960,2022-04-15,CHC,COL,115,108,-135,-118,0.667315219865567,0.3326847801344331,1,2.08,1.847457627118644,0.38801565732037924,-0.38537896551435247,away,25.690074702581555,-25.690074702581555,986.9848415067444
111,662236,2022-04-15,ATL,SD,-110,-103,-110,-107,0.6311115855055058,0.36888841449449417,0,1.970873786407767,1.9345794392523366,0.24384128017104545,-0.28635605794055796,away,21.90818157436729,21.270079198414845,1008.2549207051592
112,662192,2022-04-15,HOU,SEA,-120,-111,100,101,0.46676757769133104,0.533232422308669,1,1.900900900900901,2.01,-0.11272109105521755,0.07179716884042442,home,15.174727921599604,15.326475200815597,1023.5813959059748
113,662620,2022-04-15,CIN,LAD,195,230,-245,-260,0.48499515306212415,0.5150048469378758,1,3.3,1.3846153846153846,0.6004840051050095,-0.2869163657783258,away,16.834488968841775,-16.834488968841775,1006.746906937133
114,662626,2022-04-16,ARI,NYM,115,155,-135,-165,0.6075810778654437,0.3924189221345563,0,2.55,1.606060606060606,0.5493317485568814,-0.36975142808692474,away,22.837615874442587,35.39830460538601,1042.145211542519
115,661527,2022-04-16,TB,CWS,115,114,-135,-124,0.5340673874812344,0.4659326125187656,1,2.1399999999999997,1.8064516129032258,0.14290420920984137,-0.1583152806112621,away,16.483708127147153,-16.483708127147153,1025.661503415372
116,661759,2022-04-16,OAK,TOR,190,185,-235,-205,0.43608489109505966,0.5639151089049403,0,2.85,1.4878048780487805,0.24284193962092004,-0.1610043501658205,no bet,0.0,0.0,1025.661503415372
117,662235,2022-04-16,ATL,SD,-125,-102,105,-108,0.554373778597553,0.445626221402447,0,1.9803921568627452,1.925925925925926,0.09787748310495803,-0.14175690692862053,away,16.890316581089557,16.55913390302898,1042.220637318401
118,662798,2022-04-16,DET,KC,100,145,-120,-155,0.3209700117596783,0.6790299882403217,1,2.45,1.6451612903225805,-0.2136234711887881,0.11711385162117427,home,25.218121319122147,16.26975568975622,1058.4903930081573
119,663238,2022-04-16,MIN,BOS,110,140,-130,-150,0.5033281323315547,0.4966718676684453,1,2.4,1.6666666666666665,0.2079875175957313,-0.17221355388592463,away,15.685849621758038,-15.685849621758038,1042.8045433863992
120,663076,2022-04-16,SF,CLE,-130,-102,110,-108,0.433139415206911,0.566860584793089,0,1.9803921568627452,1.925925925925926,-0.1422140992961174,0.09173149663854185,home,17.82993845999103,-17.82993845999103,1024.9746049264081
121,661416,2022-04-16,PHI,MIA,-120,117,100,-127,0.3861008482260726,0.6138991517739274,1,2.17,1.7874015748031495,-0.16216115934942243,0.09728431065103549,home,20.391192407601565,16.056057013859498,1041.0306619402677
122,662290,2022-04-16,WSH,PIT,-110,-102,-110,-108,0.5717994670487854,0.4282005329512147,1,1.9803921568627452,1.925925925925926,0.13238717984171222,-0.17531749209395686,away,18.50845269714729,-18.50845269714729,1022.5222092431204
123,661981,2022-04-16,LAA,TEX,-145,-121,125,111,0.48250687371918144,0.5174931262808186,0,1.8264462809917354,2.1100000000000003,-0.11872711494265209,0.09191049645252725,home,14.766083853982506,-14.766083853982506,1007.7561253891379
124,663266,2022-04-16,NYY,BAL,-210,-115,175,-105,0.467477957925175,0.532522042074825,0,1.8695652173913042,1.9523809523809523,-0.12601946996597724,0.039685891669896334,home,14.767764700948298,-14.767764700948298,992.9883606881896
125,661335,2022-04-16,STL,MIL,105,107,-125,-117,0.48749313589752186,0.5125068641024781,0,2.0700000000000003,1.8547008547008548,0.009110791307870292,-0.04945308110907898,no bet,0.0,0.0,992.9883606881896
126,662966,2022-04-16,CHC,COL,115,102,-135,-112,0.42663262237344657,0.5733673776265534,1,2.02,1.8928571428571428,-0.13820210280563794,0.08530253622169037,home,17.27683360719846,15.425744292141479,1008.4141049803311
127,662206,2022-04-16,HOU,SEA,-185,-139,155,129,0.5442532294703919,0.45574677052960805,0,1.7194244604316546,2.29,-0.06419768457968589,0.043660104512802445,no bet,0.0,0.0,1008.4141049803311
128,662619,2022-04-16,CIN,LAD,205,190,-255,-210,0.38086436819505043,0.6191356318049496,1,2.9,1.4761904761904763,0.1045066677656461,-0.08603787685936015,no bet,0.0,0.0,1008.4141049803311
