Betting Day,Date,Home Team,Away Team,Bet,American Odds,Decimal Odds,Result,running W,n. bets,running % wins,1st positive threshold,2nd positive threshold,1st negative threshold,2nd negative threshold,RC,Risk,P/L
80,21/06/2023,Diamondbacks,Brewers,Brewers,131,2.31,L,187,382,0.4895,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
80,21/06/2023,Mets,Astros,Mets,131,2.31,L,187,383,0.4883,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
80,21/06/2023,Red Sox,Twins,Twins,-117,1.85,W,188,384,0.4896,0.5025,0.5075,0.4975,0.4925,0.1,1.1,0.94
80,21/06/2023,Rangers,White Sox,White Sox,-102,1.98,L,188,385,0.4883,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
81,22/06/2023,Braves,Phillies,Braves,112,2.12,W,189,386,0.4896,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.68
82,23/06/2023,Rangers,Yankees,Yankees,-102,1.98,L,189,387,0.4884,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
82,23/06/2023,Mets,Phillies,Phillies,-113,1.88,W,190,388,0.4897,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.32
82,23/06/2023,Mariners,Orioles,Orioles,104,2.04,L,190,389,0.4884,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
82,23/06/2023,Red Sox,White Sox,White Sox,104,2.04,L,190,390,0.4872,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
82,23/06/2023,Angels,Rockies,Rockies,146,2.46,W,191,391,0.4885,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.19
83,24/06/2023,Diamondbacks,Giants,Diamondbacks,-106,1.94,L,191,392,0.4872,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
83,24/06/2023,Rangers,Yankees,Yankees,129,2.29,W,192,393,0.4885,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.94
84,25/06/2023,Pirates,Marlins,Pirates,153,2.53,L,192,394,0.4873,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
84,25/06/2023,Rangers,Yankees,Yankees,-108,1.93,W,193,395,0.4886,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.40
84,25/06/2023,Rangers,Yankees,Yankees,-110,1.91,W,194,396,0.4899,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.37
84,25/06/2023,Mets,Phillies,Mets,156,2.56,L,194,397,0.4887,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
84,25/06/2023,Astros,Dodgers,Dodgers,-121,1.83,L,194,398,0.4874,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
85,28/06/2023,Astros,Cardinals,Astros,112,2.12,W,195,399,0.4887,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.68
85,28/06/2023,Phillies,Cubs,Cubs,124,2.24,L,195,400,0.4875,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
85,28/06/2023,White Sox,Angels,White Sox,115,2.15,W,196,401,0.4888,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.73
86,29/06/2023,Tigers,Rangers,Tigers,139,2.39,W,197,402,0.49,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.09
86,29/06/2023,White Sox,Angels,Angels,-128,1.78,L,197,403,0.4888,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
87,30/06/2023,Twins,Orioles,Twins,102,2.02,W,198,404,0.4901,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.53
87,30/06/2023,Padres,Reds,Reds,127,2.27,W,199,405,0.4914,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.91
87,30/06/2023,Astros,Rangers,Astros,157,2.57,W,200,406,0.4926,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.36
87,30/06/2023,Giants,Mets,Mets,124,2.24,L,200,407,0.4914,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
88,1/7/2023,Yankees,Cardinals,Yankees,124,2.24,L,200,408,0.4902,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
88,1/7/2023,Astros,Rangers,Astros,119,2.19,L,200,409,0.489,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
88,1/7/2023,Twins,Orioles,Twins,133,2.33,W,201,410,0.4902,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.00
88,1/7/2023,Diamondbacks,Angels,Angels,-114,1.88,L,201,411,0.4891,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
89,2/7/2023,Tigers,Rockies,Tigers,106,2.06,W,202,412,0.4903,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.59
89,2/7/2023,Rays,Mariners,Mariners,-117,1.85,W,203,413,0.4915,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.28
89,2/7/2023,Diamondbacks,Angels,Angels,-111,1.9,W,204,414,0.4928,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.35
90,3/7/2023,Astros,Rangers,Rangers,-129,1.78,L,204,415,0.4916,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
90,3/7/2023,Cubs,Brewers,Cubs,-108,1.93,L,204,416,0.4904,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
90,3/7/2023,Cardinals,Marlins,Cardinals,129,2.29,L,204,417,0.4892,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
91,4/7/2023,Orioles,Yankees,Yankees,-112,1.89,W,205,418,0.4904,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.34
91,4/7/2023,Mets,Diamondbacks,Diamondbacks,135,2.35,L,205,419,0.4893,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
91,4/7/2023,Rockies,Astros,Rockies,176,2.76,L,205,420,0.4881,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
91,4/7/2023,Phillies,Rays,Phillies,133,2.33,W,206,421,0.4893,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.00
92,5/7/2023,Phillies,Rays,Phillies,114,2.14,W,207,422,0.4905,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.71
92,5/7/2023,Rangers,Red Sox,Red Sox,102,2.02,W,208,423,0.4917,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.53
93,6/7/2023,Orioles,Yankees,Yankees,117,2.17,L,208,424,0.4906,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
93,6/7/2023,Cardinals,Marlins,Cardinals,116,2.16,W,209,425,0.4918,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.74
93,6/7/2023,Rangers,Red Sox,Red Sox,130,2.3,W,210,426,0.493,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.95
94,7/7/2023,Jays,Tigers,Tigers,118,2.18,L,210,427,0.4918,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
94,7/7/2023,Reds,Brewers,Reds,111,2.11,L,210,428,0.4907,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
95,8/7/2023,Orioles,Twins,Twins,-119,1.84,L,210,429,0.4895,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
95,8/7/2023,Royals,Guardians,Royals,169,2.69,L,210,430,0.4884,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
95,8/7/2023,Reds,Brewers,Reds,118,2.18,W,211,431,0.4896,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.77
95,8/7/2023,Phillies,Marlins,Phillies,110,2.1,L,211,432,0.4884,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
96,9/7/2023,Phillies,Marlins,Phillies,110,2.1,L,211,433,0.4873,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
96,9/7/2023,Braves,Rays,Braves,117,2.17,L,211,434,0.4862,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
96,9/7/2023,Cardinals,White Sox,Cardinals,114,2.14,W,212,435,0.4874,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.71
96,9/7/2023,Orioles,Twins,Twins,-143,1.7,L,212,436,0.4862,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
97,14/07/2023,Padres,Phillies,Padres,-107,1.93,W,213,437,0.4874,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.40
97,14/07/2023,Dodgers,Mets,Dodgers,-107,1.93,W,214,438,0.4886,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.40
97,14/07/2023,Brewers,Reds,Reds,106,2.06,L,214,439,0.4875,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
98,15/07/2023,Diamondbacks,Jays,Jays,-111,1.9,W,215,440,0.4886,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.35
98,15/07/2023,Red Sox,Cubs,Cubs,112,2.12,W,216,441,0.4898,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.68
98,15/07/2023,Marlins,Orioles,Orioles,-115,1.87,W,217,442,0.491,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.31
98,15/07/2023,Brewers,Reds,Reds,-115,1.87,L,217,443,0.4898,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
98,15/07/2023,Astros,Angels,Angels,135,2.35,W,218,444,0.491,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.03
99,16/07/2023,Diamondbacks,Jays,Diamondbacks,148,2.48,L,218,445,0.4899,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
99,16/07/2023,Rays,Royals,Royals,190,2.9,W,219,446,0.491,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.85
99,16/07/2023,Dodgers,Mets,Mets,-112,1.89,W,220,447,0.4922,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.34
100,17/07/2023,Twins,Mariners,Twins,133,2.33,L,220,448,0.4911,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
100,17/07/2023,Tigers,Royals,Royals,118,2.18,L,220,449,0.49,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
101,18/07/2023,Yankees,Angels,Angels,-104,1.96,W,221,450,0.4911,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.44
101,18/07/2023,Dodgers,Orioles,Dodgers,115,2.15,W,222,451,0.4922,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.73
102,19/07/2023,Guardians,Pirates,Guardians,-131,1.76,L,222,452,0.4912,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
102,19/07/2023,Marlins,Cardinals,Cardinals,101,2.01,W,223,453,0.4923,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.52
102,19/07/2023,Tigers,Royals,Royals,139,2.39,L,223,454,0.4912,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
102,19/07/2023,Twins,Mariners,Twins,133,2.33,W,224,455,0.4923,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.00
103,20/07/2023,Brewers,Phillies,Phillies,-106,1.94,L,224,456,0.4912,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
103,20/07/2023,Giants,Reds,Giants,100,2,L,224,457,0.4902,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
103,20/07/2023,Tigers,Royals,Royals,122,2.22,L,224,458,0.4891,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
104,21/07/2023,Padres,Tigers,Tigers,138,2.38,L,224,459,0.488,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
104,21/07/2023,Jays,Mariners,Mariners,-107,1.93,W,225,460,0.4891,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.40
105,22/07/2023,Diamondbacks,Reds,Diamondbacks,-106,1.94,L,225,461,0.4881,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
105,22/07/2023,Diamondbacks,Reds,Reds,111,2.11,W,226,462,0.4892,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.67
106,23/07/2023,Dodgers,Rangers,Rangers,106,2.06,W,227,463,0.4903,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.59
107,25/07/2023,Angels,Tigers,Angels,109,2.09,W,228,464,0.4914,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.64
107,25/07/2023,Orioles,Phillies,Orioles,109,2.09,L,228,465,0.4903,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
107,25/07/2023,Cubs,White Sox,Cubs,-108,1.93,W,229,466,0.4914,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.40
108,26/07/2023,Reds,Brewers,Reds,124,2.24,L,229,467,0.4904,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
108,26/07/2023,Cardinals,Diamondbacks,Cardinals,137,2.37,W,230,468,0.4915,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.06
108,26/07/2023,Jays,Dodgers,Dodgers,-117,1.85,L,230,469,0.4904,0.5025,0.5075,0.4975,0.4925,0.5,1.5,-1.50
108,26/07/2023,Jays,Dodgers,Jays,126,2.26,W,231,470,0.4915,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.89
108,26/07/2023,Braves,Red Sox,Red Sox,159,2.59,W,232,471,0.4926,0.5025,0.5075,0.4975,0.4925,0.5,1.5,2.39
108,26/07/2023,Orioles,Phillies,Phillies,-105,1.95,W,233,472,0.4936,0.5025,0.5075,0.4975,0.4925,0.5,1.5,1.43
109,28/07/2023,Mariners,Diamondbacks,Mariners,-128,1.78,W,234,473,0.4947,0.5025,0.5075,0.4975,0.4925,0.1,1.1,0.86
109,28/07/2023,Cubs,Cardinals,Cubs,135,2.35,W,235,474,0.4958,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.49
109,28/07/2023,Rangers,Padres,Rangers,148,2.48,L,235,475,0.4947,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
109,28/07/2023,Red Sox,Giants,Giants,-132,1.76,L,235,476,0.4937,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
110,29/07/2023,Angels,Jays,Jays,-115,1.87,W,236,477,0.4948,0.5025,0.5075,0.4975,0.4925,0.1,1.1,0.96
110,29/07/2023,Rays,Astros,Rays,126,2.26,L,236,478,0.4937,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
110,29/07/2023,Yankees,Orioles,Yankees,103,2.03,W,237,479,0.4948,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.13
110,29/07/2023,Guardians,White Sox,White Sox,117,2.17,W,238,480,0.4958,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.29
110,29/07/2023,Cubs,Cardinals,Cardinals,-105,1.95,L,238,481,0.4948,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
110,29/07/2023,Rangers,Padres,Rangers,162,2.62,L,238,482,0.4938,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
111,30/07/2023,Cubs,Cardinals,Cardinals,-127,1.79,W,239,483,0.4948,0.5025,0.5075,0.4975,0.4925,0.1,1.1,0.87
111,30/07/2023,Athletics,Rockies,Rockies,-111,1.9,W,240,484,0.4959,0.5025,0.5075,0.4975,0.4925,0.1,1.1,0.99
111,30/07/2023,Rays,Astros,Rays,113,2.13,W,241,485,0.4969,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.24
111,30/07/2023,Rangers,Padres,Rangers,173,2.73,L,241,486,0.4959,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
111,30/07/2023,Mariners,Diamondbacks,Mariners,100,2,W,242,487,0.4969,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.10
112,31/07/2023,Phillies,Marlins,Phillies,103,2.03,W,243,488,0.498,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.13
112,31/07/2023,Orioles,Jays,Orioles,127,2.27,W,244,489,0.499,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.40
112,31/07/2023,Rays,Yankees,Yankees,145,2.45,L,244,490,0.498,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
112,31/07/2023,Guardians,Astros,Guardians,154,2.54,L,244,491,0.4969,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
113,1/8/2023,Rays,Yankees,Yankees,-101,1.99,L,244,492,0.4959,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
114,2/8/2023,Twins,Cardinals,Cardinals,114,2.14,W,245,493,0.497,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.25
115,3/8/2023,Phillies,Marlins,Marlins,111,2.11,L,245,494,0.496,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
115,3/8/2023,Astros,Yankees,Yankees,-103,1.97,W,246,495,0.497,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.07
116,4/8/2023,Mets,Orioles,Mets,131,2.31,L,246,496,0.496,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
116,4/8/2023,White Sox,Guardians,White Sox,142,2.42,L,246,497,0.495,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
116,4/8/2023,Marlins,Rangers,Rangers,-132,1.76,W,247,498,0.496,0.5025,0.5075,0.4975,0.4925,0.1,1.1,0.84
116,4/8/2023,Diamondbacks,Twins,Diamondbacks,114,2.14,L,247,499,0.495,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
116,4/8/2023,Dodgers,Padres,Dodgers,116,2.16,W,248,500,0.496,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.28
117,5/8/2023,Astros,Yankees,Yankees,126,2.26,W,249,501,0.497,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.39
118,6/8/2023,Diamondbacks,Twins,Twins,138,2.38,W,250,502,0.498,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.52
118,6/8/2023,Marlins,Rangers,Marlins,112,2.12,L,250,503,0.497,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
118,6/8/2023,Astros,Yankees,Yankees,-119,1.84,L,250,504,0.496,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
119,7/8/2023,Marlins,Reds,Reds,126,2.26,W,251,505,0.497,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.39
119,7/8/2023,Giants,Angels,Angels,107,2.07,L,251,506,0.496,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
120,8/8/2023,Twins,Tigers,Twins,-104,1.96,L,251,507,0.4951,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
120,8/8/2023,Cardinals,Rays,Cardinals,155,2.55,L,251,508,0.4941,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
120,8/8/2023,Marlins,Reds,Reds,131,2.31,L,251,509,0.4931,0.5025,0.5075,0.4975,0.4925,0.1,1.1,-1.10
120,8/8/2023,Jays,Guardians,Guardians,114,2.14,W,252,510,0.4941,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.25
121,9/8/2023,Astros,Orioles,Astros,122,2.22,W,253,511,0.4951,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.34
122,10/8/2023,Astros,Orioles,Orioles,106,2.06,W,254,512,0.4961,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.17
123,12/8/2023,Cubs,Jays,Cubs,103,2.03,W,255,513,0.4971,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.13
124,13/08/2023,Yankees,Marlins,Marlins,110,2.1,W,256,514,0.4981,0.5025,0.5075,0.4975,0.4925,0.1,1.1,1.21
125,14/08/2023,Astros,Marlins,Marlins,120,2.2,W,257,515,0.499,0.5025,0.5075,0.4975,0.4925,0,1,1.20
126,15/08/2023,Phillies,Jays,Phillies,-109,1.92,L,257,516,0.4981,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
127,16/08/2023,Phillies,Jays,Phillies,124,2.24,W,258,517,0.499,0.5025,0.5075,0.4975,0.4925,0,1,1.24
128,18/08/2023,Tigers,Guardians,Tigers,110,2.1,W,259,518,0.5,0.5025,0.5075,0.4975,0.4925,0,1,1.10
128,18/08/2023,Red Sox,Yankees,Yankees,118,2.18,L,259,519,0.499,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
129,19/08/2023,Royals,Cubs,Royals,-110,1.91,L,259,520,0.4981,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
129,19/08/2023,Diamondbacks,Padres,Diamondbacks,101,2.01,W,260,521,0.499,0.5025,0.5075,0.4975,0.4925,0,1,1.01
129,19/08/2023,Phillies,Nationals,Phillies,-140,1.71,W,261,522,0.5,0.5025,0.5075,0.4975,0.4925,0,1,0.71
130,22/08/2023,Jays,Orioles,Jays,102,2.02,W,262,523,0.501,0.5025,0.5075,0.4975,0.4925,0,1,1.02
130,22/08/2023,Red Sox,Astros,Red Sox,124,2.24,L,262,524,0.5,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
130,22/08/2023,Mariners,White Sox,White Sox,143,2.43,L,262,525,0.499,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
130,22/08/2023,Red Sox,Astros,Astros,-118,1.85,W,263,526,0.5,0.5025,0.5075,0.4975,0.4925,0,1,0.85
131,23/08/2023,Cubs,Tigers,Cubs,115,2.15,W,264,527,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,1.15
131,23/08/2023,Twins,Brewers,Twins,128,2.28,L,264,528,0.5,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
131,23/08/2023,Giants,Phillies,Giants,126,2.26,W,265,529,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,1.26
131,23/08/2023,Marlins,Padres,Marlins,115,2.15,L,265,530,0.5,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
131,23/08/2023,Red Sox,Astros,Red Sox,-102,1.98,W,266,531,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,0.98
132,24/08/2023,Red Sox,Astros,Red Sox,118,2.18,W,267,532,0.5019,0.5025,0.5075,0.4975,0.4925,0,1,1.18
133,25/08/2023,Cardinals,Phillies,Cardinals,121,2.21,L,267,533,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
133,25/08/2023,Astros,Tigers,Tigers,157,2.57,W,268,534,0.5019,0.5025,0.5075,0.4975,0.4925,0,1,1.57
133,25/08/2023,Padres,Brewers,Padres,103,2.03,L,268,535,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
133,25/08/2023,Rangers,Twins,Twins,-117,1.85,W,269,536,0.5019,0.5025,0.5075,0.4975,0.4925,0,1,0.85
134,26/08/2023,Astros,Tigers,Tigers,120,2.2,L,269,537,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
134,26/08/2023,Athletics,White Sox,White Sox,-129,1.78,W,270,538,0.5019,0.5025,0.5075,0.4975,0.4925,0,1,0.78
134,26/08/2023,Rangers,Twins,Twins,115,2.15,L,270,539,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
135,27/08/2023,Angels,Mets,Mets,-112,1.89,W,271,540,0.5019,0.5025,0.5075,0.4975,0.4925,0,1,0.89
135,27/08/2023,Yankees,Rays,Yankees,120,2.2,L,271,541,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
135,27/08/2023,Rangers,Twins,Twins,109,2.09,W,272,542,0.5018,0.5025,0.5075,0.4975,0.4925,0,1,1.09
136,28/08/2023,Astros,Red Sox,Red Sox,-130,1.77,L,272,543,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
137,30/08/2023,Brewers,Cubs,Brewers,-118,1.85,L,272,544,0.5,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
138,31/08/2023,Braves,Dodgers,Dodgers,129,2.29,L,272,545,0.4991,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
139,3/9/2023,Twins,Rangers,Rangers,-135,1.74,W,273,546,0.5,0.5025,0.5075,0.4975,0.4925,0,1,0.74
140,4/9/2023,Giants,Cubs,Giants,125,2.25,L,273,547,0.4991,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
140,4/9/2023,Astros,Rangers,Rangers,-105,1.95,L,273,548,0.4982,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
141,5/9/2023,Dodgers,Marlins,Marlins,123,2.23,W,274,549,0.4991,0.5025,0.5075,0.4975,0.4925,0,1,1.23
142,6/9/2023,Twins,Guardians,Guardians,113,2.13,W,275,550,0.5,0.5025,0.5075,0.4975,0.4925,0,1,1.13
142,6/9/2023,Phillies,Padres,Phillies,-114,1.88,W,276,551,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,0.88
143,7/9/2023,Dodgers,Marlins,Marlins,111,2.11,L,276,552,0.5,0.5025,0.5075,0.4975,0.4925,0,1,-1.00
143,7/9/2023,Diamondbacks,Cubs,Diamondbacks,149,2.49,W,277,553,0.5009,0.5025,0.5075,0.4975,0.4925,0,1,1.49
144,8/9/2023,Mariners,Rays,Rays,101,2.01,W,278,554,0.5018,0.5025,0.5075,0.4975,0.4925,0,1,1.01
145,9/9/2023,Diamondbacks,Cubs,Diamondbacks,123,2.23,W,279,555,0.5027,0.5025,0.5075,0.4975,0.4925,0,1,1.23
146,11/9/2023,Braves,Phillies,Phillies,142,2.42,L,279,556,0.5018,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,-0.90
146,11/9/2023,Rangers,Jays,Rangers,119,2.19,W,280,557,0.5027,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,1.07
146,11/9/2023,Rays,Twins,Twins,106,2.06,L,280,558,0.5018,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,-0.90
147,12/9/2023,Rangers,Jays,Rangers,-106,1.94,W,281,559,0.5027,0.5025,0.5075,0.4975,0.4925,0,1,0.94
148,13/09/2023,Braves,Phillies,Phillies,142,2.42,L,281,560,0.5018,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,-0.90
149,15/09/2023,Braves,Marlins,Marlins,148,2.48,W,282,561,0.5027,0.5025,0.5075,0.4975,0.4925,0,1,1.48
150,16/09/2023,Rays,Orioles,Orioles,110,2.1,W,283,562,0.5036,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,0.99
150,16/09/2023,Dodgers,Mariners,Mariners,126,2.26,L,283,563,0.5027,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,-0.90
151,17/09/2023,Braves,Marlins,Marlins,111,2.11,W,284,564,0.5035,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,1.00
152,22/09/2023,Mariners,Rangers,Rangers,-124,1.81,W,285,565,0.5044,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,0.73
153,23/09/2023,Mariners,Rangers,Rangers,-120,1.83,W,286,566,0.5053,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,0.75
154,24/09/2023,Mariners,Rangers,Rangers,-124,1.81,W,287,567,0.5062,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,0.73
154,24/09/2023,Brewers,Marlins,Marlins,114,2.14,W,288,568,0.507,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,1.03
155,25/09/2023,Astros,Mariners,Astros,113,2.13,W,289,569,0.5079,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,1.02
156,26/09/2023,Astros,Mariners,Astros,111,2.11,L,289,570,0.507,0.5025,0.5075,0.4975,0.4925,-0.5,0.5,-0.50
157,29/09/2023,Astros,Diamondbacks,Astros,111,2.11,W,290,571,0.5079,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,1.00
157,29/09/2023,Rangers,Mariners,Mariners,-110,1.91,W,291,572,0.5087,0.5025,0.5075,0.4975,0.4925,-0.1,0.9,0.82
158,25/03/2024,Giants,Athletics,Athletics,-108,1.93,L,291,573,0.5079,0.5025,0.5075,0.4975,0.4925,-0.5,0.5,-0.50
